사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201903,일산선,대화,148,0,6761,1632,27064,6265,74058,16742,53011,23941,36991,18983,30184,16637,26897,15216,26067,18926,23956,21124,24295,19517,26313,21688,29584,20273,31800,28281,27823,32811,15992,36760,10968,25868,9534,21449,6048,22406,2282,15473,366,6592,3,1100,0,0,0,0,20190403
201903,일산선,마두,24,0,3128,1719,10117,5506,19050,8467,18980,23610,15443,17272,16149,14177,16288,15085,15964,13145,16145,16739,16681,17118,17534,16693,18395,16981,19264,18112,22892,21397,12919,20518,8050,12862,7455,11003,6609,10758,1834,7477,269,2892,0,44,0,0,0,0,20190403
201903,일산선,백석,48,1,4245,2249,11086,7064,26256,13610,28010,29717,21165,18662,18994,16913,19676,16433,20107,18035,20142,20125,20456,20989,22959,21317,23902,23305,27627,26134,32132,31592,19485,32006,15368,19558,15822,16140,11665,14833,4421,10049,626,3389,0,22,0,0,0,0,20190403
201903,일산선,삼송,565,6,6728,1377,23103,16680,66576,14390,67882,30978,40345,19353,29582,15621,25766,17150,26253,20420,26006,23982,22118,23725,23683,28272,30200,31569,37477,37754,32853,52916,20772,53255,15511,33582,13593,32265,14338,28506,3728,16570,558,4548,0,146,0,0,0,0,20190403
201903,일산선,원당,117,3,9547,984,21943,6224,52504,9082,53895,14279,32624,11220,24957,10339,21912,11888,21953,13011,20712,13581,17616,16310,16629,19646,17238,24839,18536,30757,18035,40079,10329,40342,7218,28814,6301,24069,4145,25470,1661,15023,203,3963,0,0,0,0,0,0,20190403
201903,일산선,원흥,143,5,5156,643,12810,6530,40474,5579,41643,9987,23997,7644,16787,6310,13782,6243,13677,7988,12670,9241,10543,10030,10817,12139,13403,14318,14313,19704,14433,26340,8106,31180,5385,20025,5816,17604,4339,18960,1951,11983,341,4274,4,79,0,0,0,0,20190403
201903,일산선,정발산,73,0,2223,1011,5071,3540,9437,6936,11184,20724,9692,21538,9224,16277,12247,16892,13555,17197,15400,20231,17531,18244,19505,17328,21086,18180,23068,19934,30720,24703,16724,20946,16974,12065,12962,8576,11770,7342,4385,5293,639,1711,2,30,0,0,0,0,20190403
201903,일산선,주엽,58,1,4769,1321,16508,4496,30454,9596,28534,18417,23048,16392,20496,13467,20260,13855,19419,14309,18595,19249,17108,19097,18528,21872,21234,21542,20315,25794,18885,28058,10446,30223,8190,18756,6657,15708,6321,13894,1398,10324,217,4259,0,281,0,0,0,0,20190403
201903,일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190403
201903,일산선,화정,161,5,10565,1624,24951,7255,63988,13318,65311,34600,42041,27558,34776,24539,33097,26472,35595,26785,36729,31339,34374,34227,34241,41951,35308,44004,37679,53808,36781,67620,22385,65500,18379,41671,20330,34701,17489,33025,7676,21419,1020,5214,1,1,0,0,0,0,20190403
201903,장항선,배방,0,0,683,55,1419,596,3944,1056,3358,1733,3374,1228,1794,1287,1929,1963,1805,1096,1954,2134,1515,1186,1959,2803,1493,1752,2490,3866,2460,2886,1384,2397,1171,2458,893,1619,683,1291,384,1706,151,585,0,0,0,0,0,0,20190403
201903,장항선,봉명,7,0,917,305,1683,959,2763,3947,3415,3699,3420,3809,2810,1932,3113,3100,3170,1569,2538,3086,2654,1962,2732,2400,3098,2178,3546,1849,2417,3609,1713,2255,1302,1402,879,1229,780,1341,337,848,94,558,0,0,0,0,0,0,20190403
201903,장항선,신창(순천향대),29,0,820,69,1260,413,2755,3509,2339,13472,3273,10218,2730,5453,3984,3632,6609,5098,4326,2683,7817,4411,6634,2801,12861,4241,8943,3340,9047,4670,4507,4014,3669,4666,3005,3548,2323,3813,1350,2083,131,899,0,0,0,0,0,0,20190403
201903,장항선,쌍용(나사렛대),3,0,1478,252,3934,655,9142,2156,7942,8214,6764,5158,3974,3930,4663,5494,4696,5887,5506,5120,4185,2636,6402,5491,5737,4819,7172,6049,6352,7564,3755,6290,3906,4496,2948,3447,2100,3320,898,2855,222,1321,0,0,0,0,0,0,20190403
201903,장항선,아산,1,0,558,660,1954,2746,8061,4981,6396,6754,6511,6573,4136,6316,5135,7106,5767,4617,5990,7395,6628,3743,9266,7462,7550,3439,9531,8970,11551,6802,7953,7122,6474,5200,6756,3458,4401,2982,2633,2199,694,1026,0,0,0,0,0,0,20190403
201903,장항선,온양온천,8,0,1794,777,4667,2921,11152,5519,13087,9043,12633,8478,8729,12563,10642,15581,13215,14405,12415,10292,17273,11851,12667,10601,12364,10100,10112,10792,9759,13478,5731,8078,4231,8713,3178,5784,2119,4150,1403,4362,306,1714,0,0,0,0,0,0,20190403
201903,중앙선,구리,605,6,8871,1928,20436,6797,65039,13959,53479,22494,30985,21928,24357,16918,24966,16950,24844,16608,23229,21209,21207,21332,21745,23953,24748,30162,26389,39549,25993,50743,16996,53765,15218,33145,10272,25902,8831,27451,3201,18847,263,4441,0,0,0,0,0,0,20190403
201903,중앙선,국수,0,0,513,23,1241,158,2648,560,2453,2844,2263,1297,1525,1586,1648,1465,1328,1292,1392,1303,1547,1155,2502,1434,3311,1679,1849,1741,986,1991,522,1745,428,1744,295,1311,105,1125,90,866,12,353,0,0,0,0,0,0,20190403
201903,중앙선,덕소,1362,3,3476,623,10425,1929,29027,4140,27305,7231,17267,6287,14051,6184,12578,6107,11083,6546,10942,9887,9229,7911,8997,11664,9416,14217,9225,17134,8656,21747,5556,24001,4129,15701,3450,11370,2847,13146,1209,9364,263,3898,0,0,0,0,0,0,20190403
201903,중앙선,도농,675,14,6101,1034,16896,5142,48282,9239,42700,14428,25345,7102,18793,5936,17361,6778,15907,7832,14301,8973,12240,11427,11642,11547,15141,19547,17708,20783,13257,30971,7513,30877,5080,20040,3805,17718,3163,16905,1072,12709,159,4538,0,0,0,0,0,0,20190403
201903,중앙선,도심,0,0,1644,421,5952,1168,15820,2131,12386,5420,7696,1928,5424,1972,4357,2303,4649,2168,3571,2291,3154,2525,3139,4492,3386,3346,4167,5847,3992,7712,1946,7510,1461,4638,1069,3647,1014,5184,371,3039,91,1029,0,0,0,0,0,0,20190403
201903,중앙선,망우,199,8,7590,675,12262,3465,32505,5839,27613,15618,17392,11493,14480,10783,13595,10576,14749,11968,14688,13007,14273,13393,13188,15698,14715,18497,15387,21422,16067,26427,11318,27962,7173,14683,6215,11567,4719,12041,1990,8678,116,1878,0,0,0,0,0,0,20190403
201903,중앙선,상봉(시외버스터미널),469,2,6122,723,8376,2887,22261,5332,24954,8986,14175,6444,10533,5779,9027,6898,10215,7775,9518,8530,8830,8225,8727,10117,9634,11481,10618,15606,11053,20385,7291,20915,6429,12452,5468,10402,4507,11340,1744,7401,255,2348,0,0,0,0,0,0,20190403
201903,중앙선,신원,0,0,114,2,133,59,655,317,425,437,419,679,406,658,418,512,482,347,634,320,729,357,728,289,783,416,662,320,544,408,151,336,126,308,58,212,39,154,28,100,2,62,0,0,0,0,0,0,20190403
201903,중앙선,아신,1,0,436,37,855,218,2436,646,2001,2041,1704,1071,1530,1205,1308,1447,1142,1019,1311,1100,1309,1205,1625,1459,1792,1006,1702,1743,1436,2052,1077,1617,597,1360,497,1122,245,1233,89,824,8,422,0,0,0,0,0,0,20190403
201903,중앙선,양수,0,0,811,207,2050,743,7460,1848,4562,2952,4403,3882,4025,3839,3622,3620,3402,3465,3885,3609,4227,3715,4547,3473,5605,4652,4830,4915,3672,4597,2095,4311,1560,4123,949,3026,554,3217,255,1374,18,773,0,0,0,0,0,0,20190403
201903,중앙선,양원,43,0,1440,165,2212,1621,6056,12812,4403,4864,3447,2063,2368,2407,2583,2201,3280,1898,2800,2853,2648,2453,4196,2688,8180,2787,4739,3208,3095,3827,1689,4008,1137,2564,955,1708,772,1788,132,1221,15,281,0,0,0,0,0,0,20190403
201903,중앙선,양정,63,0,334,130,859,806,2830,2322,2094,3489,1331,1528,1105,1230,1073,1146,1234,708,1436,1148,1577,947,1585,879,2309,1203,3202,1277,3583,1892,1255,1275,674,875,524,720,229,805,79,593,8,200,0,0,0,0,0,0,20190403
201903,중앙선,양평,48,2,1567,79,2717,1864,11519,4007,6993,7908,6085,5797,6794,6006,6054,7878,7602,7034,7056,5754,7604,6443,8399,6820,7696,7464,8042,10454,7651,7526,4201,6913,3245,6773,2895,3978,2338,3558,917,5009,126,1775,0,0,0,0,0,0,20190403
201903,중앙선,오빈,0,0,246,4,604,243,1107,226,1093,509,1083,340,815,550,596,498,656,485,581,512,489,391,561,768,629,591,699,1014,485,1086,221,693,153,626,104,567,45,586,14,294,9,113,0,0,0,0,0,0,20190403
201903,중앙선,용문,304,1,1149,3,2891,459,4256,1905,5534,3776,4439,2938,4631,4233,3639,9231,5293,9609,6501,5113,8083,6017,9401,5772,8685,4289,5831,5235,3855,5112,2181,3535,1364,4009,1004,2114,531,2431,116,2025,0,931,0,10,0,0,0,0,20190403
201903,중앙선,운길산,0,0,223,86,886,382,1863,765,2212,1626,1110,2752,1315,3596,1180,2872,1417,1991,1989,1216,2716,1448,2989,1141,2857,1323,2793,1216,1732,1218,835,1238,665,904,459,750,214,838,103,563,0,176,0,0,0,0,0,0,20190403
201903,중앙선,원덕,43,5,290,2,460,74,1280,268,1439,596,1297,681,1087,845,737,1143,849,730,745,477,884,713,1177,835,1095,859,778,1279,655,1014,400,632,166,681,96,844,35,607,14,414,3,217,0,0,0,0,0,0,20190403
201903,중앙선,중랑,65,0,5987,474,9053,2618,25635,4151,24372,7265,14603,5460,11280,5078,9806,5316,10169,6375,9988,6865,8843,8415,8050,10824,8409,12475,8078,14319,9217,21242,5921,21234,4278,12329,3740,10527,2788,10969,1370,6215,109,1405,0,0,0,0,0,0,20190403
201903,중앙선,지평,0,0,0,0,0,0,293,352,259,160,0,0,328,427,0,0,0,1,0,0,0,0,10,0,776,425,1,1,32,83,109,173,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190403
201903,중앙선,팔당,2,0,207,52,630,476,1570,945,1682,1774,1230,4450,1165,3175,1188,2989,1310,2566,1682,1501,2355,1734,2821,1763,2924,1601,3337,1708,2580,1829,1846,1313,1675,693,1537,611,861,556,170,303,14,91,0,0,0,0,0,0,20190403
201903,중앙선,회기,621,2,12061,4191,22604,15420,63615,34862,79184,83853,54477,59851,43750,52497,45633,48333,52559,44633,55484,47030,54635,46108,63744,45509,73757,48265,80629,67165,78540,89482,49275,76277,41489,49934,44431,51907,42433,50055,24243,37635,1483,10257,0,0,0,0,0,0,20190403
201904,1호선,동대문,748,7,15898,2564,12607,8259,20549,16262,26367,33102,24897,31234,22151,33437,24172,37924,28915,37840,32134,36954,33756,35330,34516,33767,34070,31333,34486,32133,34534,31836,25300,33912,20336,24787,18899,19197,16492,18761,9234,14421,1261,4849,4,66,0,0,0,0,20190503
201904,1호선,동묘앞,103,7,3680,847,4278,3956,7611,13366,10995,33121,10041,19738,11078,22065,16230,30350,22493,34929,29642,41294,35315,39044,39262,33513,42183,25183,38927,19798,34615,13664,17469,9626,8729,6767,7366,6669,5160,7151,2766,4940,330,3051,5,231,0,0,0,0,20190503
201904,1호선,서울역,983,25,10978,9792,14928,59322,44509,115751,88158,245338,64968,170410,70371,91095,86516,80891,96950,87244,99290,90073,84763,84619,111930,88008,118301,92158,164166,102075,254345,107815,146934,81298,102171,59699,100716,50453,75370,38652,36066,19795,3946,7331,3,464,0,0,0,0,20190503
201904,1호선,시청,70,0,2525,4585,3860,24399,8824,76386,11972,215943,14978,90170,18297,51220,24485,46798,27171,43711,34094,49091,41445,40964,53492,34300,61568,29033,86469,28942,171999,31429,75883,17324,60136,9980,61082,9061,39617,7232,14488,4581,911,1327,1,30,0,0,0,0,20190503
201904,1호선,신설동,322,41,10158,2185,10973,9071,23743,29881,33020,79944,24609,43526,21817,26974,23976,24021,25798,22838,28298,24646,27529,23272,29912,24217,34046,24321,44707,30031,73626,34198,32810,27499,20808,18284,19477,17455,14193,16978,6637,12323,706,3077,1,21,0,0,0,0,20190503
201904,1호선,제기동,304,3,5121,2539,10140,9927,25984,21662,37286,54069,27287,47409,29459,45003,38118,54288,45268,60669,50450,64951,56252,59199,64029,51696,63091,40224,57463,34160,55193,32542,29942,24797,18996,14824,14155,13213,9176,12355,4419,8996,350,1913,0,0,0,1,0,0,20190503
201904,1호선,종각,63,1,3880,5178,4683,31561,7732,111052,12610,304918,16185,163173,22352,78109,33532,70465,41288,64441,55612,65903,63431,56415,79732,49454,90465,50064,139628,57380,253977,76724,130435,48753,110124,19781,130195,12735,101397,8629,44951,5816,3886,1575,0,13,1,1,0,0,20190503
201904,1호선,종로3가,183,15,5113,2738,4494,14791,6872,31970,12092,87644,16718,96154,27770,81518,41011,87971,53853,88936,67869,88512,76851,79308,86661,64331,94743,55995,100646,54274,125930,61432,93035,37583,68616,15783,73921,11577,60454,8957,25565,6206,2988,2740,3,47,0,0,0,0,20190503
201904,1호선,종로5가,37,1,2047,3901,3382,17802,6158,45862,10144,133779,14837,81712,24404,66528,35205,70272,46823,67761,58918,63616,67150,59561,71974,51103,74582,45545,88130,43241,130268,41529,74657,26684,50486,12301,43577,8386,31798,5713,11532,3850,851,1136,0,2,0,0,0,0,20190503
201904,1호선,청량리(서울시립대입구),1332,12,12919,3257,19226,12324,51958,21632,68283,46186,44537,46281,37426,43173,42439,51848,48657,57088,51258,64596,54675,62661,61669,58360,68169,54981,62892,57592,57763,69626,37354,53880,28831,32359,23169,29458,16115,29378,7892,19984,488,6116,0,0,0,0,0,0,20190503
201904,2호선,강남,288,7,15226,13737,25762,58442,51296,193838,83450,379856,70974,375085,68116,182607,88648,146835,112442,142574,146586,171843,149287,150030,176235,142827,195228,150016,257746,185642,401901,267288,264344,205015,213815,96966,261181,75562,277072,64093,119173,39928,21283,12826,10,128,0,0,0,0,20190503
201904,2호선,강변(동서울터미널),33,2,10279,3833,33182,32419,108629,39759,154509,66607,116608,58388,87553,51104,81430,51434,77419,58109,74886,68462,70138,73905,68960,85635,73725,97209,82083,110617,95173,153818,77017,125614,61161,85548,59254,75806,36687,70567,14795,37212,2247,10029,6,118,0,0,0,0,20190503
201904,2호선,건대입구,342,5,20936,2022,28135,17723,67370,31529,118660,84190,77093,59472,48161,57712,45028,56738,54855,67962,62567,73737,62650,73362,66090,77927,73964,91721,87985,125686,105955,196696,86207,161783,87142,91750,101850,82029,105242,73345,68344,45840,11869,16623,5,1428,0,0,0,0,20190503
201904,2호선,교대(법원.검찰청),22,0,2969,8159,14594,31027,33646,76768,48248,178552,39282,157735,36504,82999,42775,71970,45168,66683,58117,72356,66007,67226,71751,62120,72914,61894,103167,73685,170410,97758,87285,65577,68541,36815,77895,31874,70424,29768,26012,17215,5580,5377,1,46,0,0,0,0,20190503
201904,2호선,구로디지털단지,182,13,47977,6122,60658,23914,167831,82959,214370,292368,141241,176771,86197,68928,75025,57183,80186,58293,82382,72272,71779,75751,73938,80125,89291,91833,130260,126085,261437,185949,142000,167710,88207,108684,76225,109894,60549,111588,29861,68659,4753,20853,6,312,0,0,0,0,20190503
201904,2호선,구의(광진구청),47,2,14896,1495,29754,10922,81326,18031,133770,45995,76384,27526,40363,22887,34068,21752,35312,24019,35728,28275,31279,30850,29704,37254,34038,43904,39023,56869,49603,93919,28416,80338,21687,52024,19930,51490,17632,50395,10470,29559,1886,10434,7,190,1,1,0,0,20190503
201904,2호선,낙성대,80,1,12232,2609,30455,12261,100186,26331,148381,54748,94621,44244,49760,36340,41010,27496,44843,32047,46897,34861,38869,34685,43256,40522,46995,47235,50469,62704,64055,106078,39032,102141,28963,65743,27770,64891,24320,67326,13709,44633,2310,14213,2,209,0,0,0,0,20190503
201904,2호선,당산,39,0,7667,4824,22098,17193,63367,36909,82498,96429,53968,46811,36431,25505,32841,24929,32341,28173,32820,31033,28205,30702,29996,34412,36022,41133,51773,53511,77216,85368,40471,67359,28778,44913,27023,43921,23497,42679,12020,27706,2005,7649,3,292,1,0,0,0,20190503
201904,2호선,대림(구로구청),408,25,41725,4052,37597,13570,84379,27124,115454,73753,82273,46453,51263,40561,44089,41662,45354,41056,46148,44117,41711,43414,41522,51938,44933,56679,53319,79619,72800,91179,40945,74517,29688,52445,25124,63772,18147,65863,9268,34232,1465,9807,3,257,0,0,0,0,20190503
201904,2호선,도림천,0,0,369,364,1309,1114,3431,6371,3463,6425,2249,2409,1746,1658,1583,1342,2063,1863,1772,1555,2003,1930,2693,1754,3727,1937,3399,2333,4139,3038,2063,2931,1287,1865,1104,1588,639,1385,277,1071,33,375,1,4,0,0,0,0,20190503
201904,2호선,동대문역사문화공원,386,8,11222,1033,7374,9483,9801,32265,15647,71423,16725,42628,18671,38093,21967,36978,25558,37037,28828,41890,33519,38654,41561,35747,51433,34656,54836,37995,67110,46222,45507,54226,36574,39681,34087,30179,32886,23112,22655,14851,3660,5125,2,96,0,0,0,0,20190503
201904,2호선,뚝섬,26,0,4890,2095,10732,15820,27103,32972,37696,134807,23423,65694,18261,28678,19877,23094,21264,25743,24035,27352,24715,25146,28106,27335,34733,27787,47025,32883,112970,48625,56791,33593,32091,18743,33859,17098,21092,17518,8621,11725,1307,4348,5,82,1,1,0,0,20190503
201904,2호선,문래,12,1,4289,2901,13974,13451,51322,35673,53723,123885,31828,62470,23730,25334,23032,22535,26514,24277,27318,25398,26468,25325,28662,25713,33074,27119,49681,32341,103752,53497,44463,44699,27311,26064,26448,23733,20409,21740,9453,14290,1632,4832,1,133,0,0,0,0,20190503
201904,2호선,방배,8,1,3660,3395,11755,14151,32046,33695,44126,94354,35000,74177,26009,49441,26673,33789,29695,36048,33503,33726,35205,32538,43440,29992,50342,33009,61067,39814,91405,50195,44161,39520,31796,25235,33791,23689,28059,25883,11985,14655,2695,5256,0,14,0,0,0,0,20190503
201904,2호선,봉천,121,2,17102,2247,32957,12282,93884,17134,133293,30388,81574,25638,44983,23159,35784,24030,39049,25228,39709,28543,33125,31488,32741,39356,36835,45153,38025,58175,40438,88001,25694,82150,19957,51780,18854,50055,14674,50204,6115,30855,1073,9800,0,328,0,0,0,0,20190503
201904,2호선,사당,67,5,14946,4097,28837,39347,89151,65484,118038,89837,87276,68213,57035,52589,51725,59723,61378,59791,67890,59508,69032,58914,66565,70374,71532,89662,85216,123391,111516,189563,83789,150379,77333,87375,86635,81515,83895,81318,47698,51708,8826,17052,10,1111,0,0,0,0,20190503
201904,2호선,삼성(무역센터),209,0,5266,6074,9539,42763,22183,138922,29523,384519,28381,285542,29366,138177,43489,111636,55997,97596,76326,109193,92818,95425,116385,83068,138329,77860,203817,78247,343837,89231,222031,58457,158242,28808,132077,21821,98081,19994,28197,10708,4225,5186,3,2137,0,0,0,0,20190503
201904,2호선,상왕십리,32,3,6747,815,14893,6262,44811,12843,72390,43975,37349,22805,24065,14702,22294,13532,22477,14818,21909,17745,19505,18058,20379,21118,21478,24629,25924,32050,33720,50342,22787,40278,15347,26082,13984,25828,10054,24870,4204,16226,706,5850,0,25,0,0,0,0,20190503
201904,2호선,서울대입구(관악구청),4437,32,32246,3166,50844,18463,155495,39281,213064,87547,142090,85615,82248,71578,71303,55303,77420,62788,85063,71130,74965,68465,81386,76026,89256,86786,102796,113625,114952,181063,75888,176101,61959,110138,64589,106052,61104,107587,33691,68278,5756,24746,2,4863,0,0,0,0,20190503
201904,2호선,서초,10,0,1376,5809,8027,22165,17573,58345,27070,142717,30057,113181,23855,51649,32836,40049,31014,30237,42150,33477,40586,32620,44785,26272,56642,28398,71405,28520,122839,33671,60372,24833,36581,13651,39756,12010,27635,11821,8834,7189,1283,1980,3,25,1,1,0,0,20190503
201904,2호선,선릉,132,3,6280,6627,13185,40704,26852,120060,42301,329298,40933,236501,42212,102425,56457,70510,65667,64353,77988,76228,84027,65312,105291,56914,143574,56887,171038,62034,318100,70107,169703,51245,104951,29633,104610,25028,88002,23281,34581,13985,5782,6470,3,112,0,0,0,0,20190503
201904,2호선,성수,38,2,5744,4545,11895,30269,30494,72431,38931,285709,30247,107611,26250,42856,26904,35645,29609,34660,34532,38046,38458,36738,42602,37603,50718,38510,85401,42852,208555,53747,95737,41039,52240,23570,49758,20773,37148,18869,15754,12702,2428,7767,6,1279,0,0,0,0,20190503
201904,2호선,시청,92,1,1443,1865,2771,18126,6494,73371,10407,256510,14376,95351,21186,35249,28296,33898,28629,32234,34769,39207,40752,34630,47328,30594,54745,26341,87758,27323,205716,28111,78161,17324,53924,9963,49844,9736,33451,9213,13350,6115,1825,1803,4,106,0,0,0,0,20190503
201904,2호선,신답,1,0,1078,121,2003,504,7781,1171,11486,2107,4413,1240,2587,1283,2300,1469,2386,1607,2233,1821,2045,2172,1820,2777,2217,3707,2157,3965,2452,8981,1413,8010,932,3889,657,4423,580,3563,181,2398,40,653,0,1,0,0,0,0,20190503
201904,2호선,신당,48,0,6652,1325,12908,10075,32742,19647,50449,46288,31821,27970,22239,21149,21668,21840,23936,22332,25302,25034,25280,25079,25741,27551,30020,29954,33667,36007,41389,48520,28451,38600,20328,24638,18645,22975,14113,22963,7280,14885,1411,5200,10,40,0,0,0,0,20190503
201904,2호선,신대방,170,2,28468,2502,42427,11244,110443,21951,150275,41235,97791,27197,55163,23163,43480,23564,44496,25647,42529,31203,36481,34467,34396,45922,38768,51670,41529,70645,51741,101633,31638,96240,22430,65656,18303,69355,14266,74563,7059,43434,1410,13687,2,228,0,0,0,0,20190503
201904,2호선,신도림,3075,10,43098,5994,61019,25883,167000,50305,173091,142873,114068,94875,77669,83726,75780,77053,85074,84748,91719,88404,89062,83142,91638,90387,100124,102464,116584,130186,164259,200696,104491,171973,88122,99188,89150,93461,69492,94483,29939,67818,3780,31659,4,3963,0,0,0,0,20190503
201904,2호선,신림,335,16,45625,5516,88916,24598,259417,42628,371701,73151,223952,61382,121289,55400,99585,59113,103998,66454,100733,74833,89606,82198,85889,100432,92429,121069,102308,162000,110715,276359,79262,280473,66509,175884,63002,167602,58998,171266,34144,110840,6109,38035,4,705,0,0,0,0,20190503
201904,2호선,신설동,11,1,1097,434,1495,2056,3959,7216,6618,16557,5287,12419,5453,9310,6861,8920,8103,8626,9302,8817,10005,8381,11504,7645,11997,6524,14697,7002,19678,6972,8439,5565,4947,3749,4198,3532,3123,3618,1156,2818,163,896,0,125,0,0,0,0,20190503
201904,2호선,신정네거리,28,1,9436,3455,16206,7784,51864,5616,47837,13752,28170,9498,18914,8113,17059,8908,16456,10158,15075,12201,12594,14059,12100,17357,13915,21549,18424,29335,14756,44248,8899,40494,6597,22947,5171,22260,4631,19810,2108,13754,357,3894,3,342,0,0,0,0,20190503
201904,2호선,신촌,103,7,11210,3714,17623,19067,42086,47273,63334,109550,47965,132025,47123,93430,55097,82839,68699,85211,77676,92445,77466,82711,87786,77514,103258,81159,121992,104769,129406,149295,98347,116319,99988,63377,112316,52286,120616,46777,62115,33962,11038,10842,1,219,0,0,0,0,20190503
201904,2호선,아현,19,0,4922,1396,11889,10595,30927,15899,42813,26747,26842,15717,19402,15219,17619,10998,18749,13505,18202,14566,16518,14991,18029,16799,26330,19611,25427,24167,24464,33011,15899,29096,11239,19658,9908,19423,7326,19554,3217,13227,554,4310,0,29,0,0,0,0,20190503
201904,2호선,양천구청,25,0,4970,975,13730,2256,39003,6631,35746,12172,21885,6915,14410,6147,12580,6077,14639,7686,10889,9603,9310,9861,8270,12196,10214,14951,11325,19595,10169,30149,5251,29701,3493,17760,3006,16353,2978,16046,1110,12460,157,4622,0,86,0,0,0,0,20190503
201904,2호선,역삼,34,1,4514,7798,9770,41020,18362,138497,31436,391741,29408,291310,30312,116067,40189,75111,48448,62084,61201,74100,66816,63593,85620,57088,102447,51952,175838,57428,314566,69829,161529,52598,98281,29382,99368,23512,68010,19888,29388,13068,5269,4405,2,39,0,0,0,0,20190503
201904,2호선,영등포구청,40,0,6281,3647,15574,16066,50216,39471,56096,132165,36197,60586,28100,29528,28831,25850,30358,27327,31572,30566,31286,28811,33614,29740,39596,31712,52620,38457,112846,59521,44021,47720,31082,28383,30122,26539,25012,25685,10350,17115,1769,6274,1,192,0,0,0,0,20190503
201904,2호선,왕십리(성동구청),685,3,8456,1149,13240,7140,34699,15074,61275,35512,36910,24775,25147,17519,25384,18525,28351,20296,30009,22401,28795,22190,30534,23781,38982,29150,44766,38553,50350,64505,34876,49028,32617,30181,37019,26676,36926,27382,24370,18796,4369,7800,8,90,0,0,0,0,20190503
201904,2호선,용답,20,0,2671,243,3586,1147,9761,1740,15179,4634,6787,7207,4405,4185,4098,3177,4663,3435,4850,3844,4413,3573,4395,4720,5336,6054,5853,6789,4624,10925,2863,8284,2093,5210,1699,6261,1175,5874,583,4035,97,1193,0,0,0,0,0,0,20190503
201904,2호선,용두(동대문구청),29,2,1092,173,1688,1017,5314,2588,8535,6931,3952,4188,3510,3292,3899,3945,4397,3972,4613,4562,4689,4624,5131,5141,4879,4910,5623,5032,6832,7832,3372,6298,2337,3481,1953,3331,1519,2798,580,2039,81,540,0,10,0,0,0,0,20190503
201904,2호선,을지로3가,6,0,1082,2232,2665,19497,6825,71482,12305,172978,16610,89057,20992,42858,24909,33027,25655,28802,30588,32547,34364,28129,39368,26560,45314,26940,72142,28909,150150,34832,71755,23271,47068,13168,48544,10784,37394,9958,19281,6714,3447,1815,2,110,0,0,0,0,20190503
201904,2호선,을지로4가,9,0,1091,913,1754,10315,3743,25082,7067,69679,10663,42669,13533,26785,15633,25999,18842,24035,21323,22600,24299,21580,28143,20230,30298,17540,41015,16939,66489,14817,39094,9825,18873,6130,14336,5957,10176,5566,4984,4108,1005,1188,0,23,0,0,0,0,20190503
201904,2호선,을지로입구,113,2,3077,2784,3918,29997,9398,135691,17804,367377,26653,168678,34903,94622,45595,99057,50736,76603,65986,79075,75280,69273,90110,68889,101988,68414,150353,71087,318145,80628,163268,52105,147044,30580,124485,24118,90131,19604,40621,11641,4639,3946,1,986,0,0,0,0,20190503
201904,2호선,이대,49,1,3512,2542,7699,15722,20229,23112,30028,55209,21401,78987,18169,64790,23920,45582,37689,52318,42992,49885,39436,38826,51407,38616,62923,37606,74669,41249,64342,49079,45151,36610,38224,21834,44293,20206,31390,19628,11776,14851,1417,4790,2,84,0,0,0,0,20190503
201904,2호선,잠실(송파구청),109,3,14288,6392,53643,44868,141235,101769,205429,206291,146163,182978,99378,133394,97673,151597,110003,144943,129064,159552,137577,157131,162445,164107,186738,178556,233196,196894,304411,277029,220681,205844,209013,118346,181550,110630,148529,106140,49933,60070,6035,15770,3,357,1,0,0,0,20190503
